incident_id,date_time,crime_type,latitude,longitude,district,pincode,outcome,victim_age,victim_gender,source,severity
GZB_000203,2023-04-21 08:33:38,Assault,28.70128435957147,77.44781359730018,Ghaziabad,201005,Investigation,43,Male,FIR,3
GZB_000204,2024-12-26 08:54:22,Vehicle Theft,28.670879055965987,77.45511539000653,Ghaziabad,201006,Arrest,45,Male,FIR,3
GZB_000205,2023-02-22 18:21:29,Assault,28.664767182787617,77.4591394979954,Ghaziabad,201004,Investigation,21,Male,FIR,3
GZB_000206,2025-09-17 08:28:25,Sexual Assault,28.65454430537132,77.41313827037236,Ghaziabad,201005,Investigation,40,Male,PoliceDataset,5
GZB_000207,2024-10-29 06:00:42,Burglary,28.59893654186873,77.50989716963744,Ghaziabad,201003,Pending,40,Male,PoliceDataset,3
GZB_000208,2024-04-15 13:32:59,Domestic Violence,28.53095991932307,77.39172108686196,Ghaziabad,201010,No Action,28,Male,PoliceDataset,3
GZB_000209,2024-03-06 20:08:20,Assault,28.6745127537534,77.45853480415089,Ghaziabad,201005,Pending,18,Male,CommunityReport,3
GZB_000210,2023-07-29 14:35:30,Sexual Assault,28.70373074035672,77.45435479084676,Ghaziabad,201011,Arrest,37,Female,CommunityReport,5
GZB_000211,2025-02-14 16:17:02,Burglary,28.678487998523543,77.4492315547403,Ghaziabad,201011,Investigation,26,Male,FIR,3
GZB_000212,2024-07-18 09:52:09,Theft,28.660619124586493,77.41062840050796,Ghaziabad,201002,Investigation,18,Male,News,2
GZB_000213,2024-06-24 13:35:57,Assault,28.675521674395462,77.44945922314677,Ghaziabad,201005,No Action,35,Male,FIR,3
GZB_000214,2025-01-14 06:05:06,Theft,28.669317699946163,77.45441113777157,Ghaziabad,201002,Investigation,48,Male,FIR,2
GZB_000215,2024-04-28 14:35:46,Domestic Violence,28.70632727720834,77.45891943147127,Ghaziabad,201011,Investigation,24,Female,CommunityReport,3
GZB_000216,2024-02-16 13:59:22,Domestic Violence,28.66681482107427,77.46655861353383,Ghaziabad,201005,Arrest,35,Male,CommunityReport,3
GZB_000217,2023-12-28 19:24:09,Theft,28.657128293266627,77.41426636597393,Ghaziabad,201012,Pending,35,Female,PoliceDataset,2
GZB_000218,2024-07-12 04:45:49,Sexual Assault,28.639408738157176,77.40374767493499,Ghaziabad,201004,Investigation,17,Male,FIR,5
GZB_000219,2025-01-05 13:20:45,Theft,28.703017649909427,77.46023709084805,Ghaziabad,201006,Arrest,23,Male,FIR,2
GZB_000220,2024-09-11 18:47:10,Cyber Crime,28.58323496866975,77.54251912534751,Ghaziabad,201004,Investigation,29,Female,PoliceDataset,2
GZB_000221,2024-03-21 15:10:36,Assault,28.705238237005663,77.44802810693322,Ghaziabad,201005,Charge Sheeted,36,Female,PoliceDataset,3
GZB_000222,2023-09-02 21:33:54,Burglary,28.70007958917344,77.41889998806263,Ghaziabad,201011,Investigation,23,Male,CommunityReport,3
GZB_000223,2025-01-23 18:21:43,Theft,28.66071093028274,77.4107551348639,Ghaziabad,201005,Investigation,14,Male,CommunityReport,2
GZB_000224,2025-02-28 12:56:28,Assault,28.672827091958133,77.45164995908787,Ghaziabad,201002,Investigation,22,Female,PoliceDataset,3
GZB_000225,2024-08-27 13:02:19,Theft,28.703592622005136,77.44796633036687,Ghaziabad,201007,Investigation,44,Male,CommunityReport,2
GZB_000226,2023-06-03 20:51:22,Assault,28.645502996922005,77.41328342320921,Ghaziabad,201001,Investigation,27,Female,News,3
GZB_000227,2025-08-04 12:11:25,Vehicle Theft,28.674475057808607,77.45288680011785,Ghaziabad,201006,No Action,47,Female,PoliceDataset,3
GZB_000228,2023-08-09 09:47:18,Robbery,28.665991706353136,77.44551334146452,Ghaziabad,201005,Investigation,46,Female,FIR,4
GZB_000229,2023-02-09 03:35:33,Cyber Crime,28.669579075365338,77.46166230821302,Ghaziabad,201010,Investigation,27,Male,News,2
GZB_000230,2024-11-30 14:36:56,Harassment,28.70809699639283,77.44547652436682,Ghaziabad,201007,Investigation,16,Male,CommunityReport,2
GZB_000231,2024-02-24 17:04:12,Assault,28.711264656418283,77.44611300681316,Ghaziabad,201001,No Action,24,Female,CommunityReport,3
GZB_000232,2024-05-18 18:53:20,Theft,28.662387234637812,77.4627842138256,Ghaziabad,201002,Investigation,23,Male,News,2
GZB_000233,2023-01-10 13:16:03,Fraud,28.705132094194095,77.44564412427329,Ghaziabad,201003,No Action,19,Female,FIR,2
GZB_000234,2025-10-21 06:57:38,Vehicle Theft,28.707332837270513,77.44979064834855,Ghaziabad,201001,No Action,24,Male,FIR,3
GZB_000235,2023-06-24 12:00:16,Assault,28.661173226545394,77.41709461266447,Ghaziabad,201012,Investigation,29,Male,CommunityReport,3
GZB_000236,2025-06-07 14:39:18,Assault,28.706828771017854,77.44577829396415,Ghaziabad,201003,Pending,29,Female,PoliceDataset,3
GZB_000237,2024-03-27 16:01:55,Vehicle Theft,28.655769110626014,77.40917754664481,Ghaziabad,201003,Pending,13,Male,FIR,3
GZB_000238,2023-11-27 08:11:16,Fraud,28.673292357051462,77.45538786403073,Ghaziabad,201005,Investigation,41,Male,FIR,2
GZB_000239,2024-12-26 10:01:29,Assault,28.671181567405682,77.48758103824677,Ghaziabad,201006,Arrest,25,Female,FIR,3
GZB_000240,2023-12-04 20:40:56,Theft,28.661243713883508,77.456129021546,Ghaziabad,201006,Arrest,30,Male,News,2
GZB_000241,2025-10-15 15:33:24,Cyber Crime,28.680430486912165,77.45673553550199,Ghaziabad,201004,Investigation,15,Female,FIR,2
GZB_000242,2023-05-28 15:19:34,Domestic Violence,28.7061693820495,77.45686837932695,Ghaziabad,201002,No Action,16,Male,FIR,3
GZB_000243,2024-05-22 00:03:00,Theft,28.649223858278493,77.41504248755257,Ghaziabad,201011,Pending,12,Male,News,2
GZB_000244,2025-10-27 09:35:18,Fraud,28.671908467191884,77.44922044506075,Ghaziabad,201012,No Action,35,Female,FIR,2
GZB_000245,2024-11-20 05:58:20,Vehicle Theft,28.70147941457657,77.44236053739557,Ghaziabad,201003,No Action,30,Male,News,3
GZB_000246,2023-07-31 08:38:48,Vehicle Theft,28.668679465496705,77.44796130783867,Ghaziabad,201003,Investigation,8,Male,News,3
GZB_000247,2024-09-30 18:58:12,Cyber Crime,28.659138549156186,77.45435524369296,Ghaziabad,201007,Charge Sheeted,41,Male,FIR,2
GZB_000248,2023-10-22 09:27:32,Vehicle Theft,28.664682931383684,77.45241480175693,Ghaziabad,201003,Arrest,47,Male,CommunityReport,3
GZB_000249,2024-02-24 14:42:36,Cyber Crime,28.713094206427957,77.45200252755542,Ghaziabad,201006,Arrest,34,Male,FIR,2
GZB_000250,2025-09-14 06:54:02,Assault,28.649116831252137,77.4078045706963,Ghaziabad,201004,Investigation,24,Male,FIR,3
GZB_000251,2024-03-30 17:46:19,Assault,28.531752169044,77.5356666005216,Ghaziabad,201005,Investigation,10,Female,FIR,3
GZB_000252,2024-06-27 18:04:35,Domestic Violence,28.67132058519892,77.44839611729064,Ghaziabad,201002,Investigation,20,Female,FIR,3
GZB_000253,2024-10-23 14:04:41,Vehicle Theft,28.642816189034487,77.40566892916739,Ghaziabad,201001,Investigation,25,Male,CommunityReport,3
GZB_000254,2024-08-19 17:05:43,Assault,28.645982953213405,77.40774252087151,Ghaziabad,201004,Investigation,14,Male,News,3
GZB_000255,2023-07-25 07:46:53,Burglary,28.671892138610033,77.46313629663686,Ghaziabad,201010,Charge Sheeted,47,Female,News,3
GZB_000256,2025-09-28 07:49:33,Assault,28.668912162668043,77.46117577261903,Ghaziabad,201006,Investigation,23,Male,FIR,3
GZB_000257,2024-10-01 22:16:06,Theft,28.679357499517124,77.50686747704806,Ghaziabad,201005,Pending,36,Female,News,2
GZB_000258,2024-06-24 16:31:25,Burglary,28.677206101955697,77.45548381842694,Ghaziabad,201004,No Action,51,Female,CommunityReport,3
GZB_000259,2025-08-04 09:06:13,Assault,28.619005104408885,77.45202544099538,Ghaziabad,201001,Investigation,51,Male,FIR,3
GZB_000260,2024-06-17 13:46:56,Cyber Crime,28.650028740187214,77.54652439507902,Ghaziabad,201004,Investigation,17,Male,PoliceDataset,2
GZB_000261,2023-08-09 15:28:02,Theft,28.661173226545394,77.41709461266447,Ghaziabad,201006,Investigation,51,Male,CommunityReport,2
GZB_000262,2025-06-16 16:48:08,Theft,28.700018106123874,77.46419964096877,Ghaziabad,201005,Investigation,26,Female,News,2
GZB_000263,2025-03-17 16:51:16,Theft,28.664394115240093,77.46283853033201,Ghaziabad,201005,No Action,16,Male,FIR,2
GZB_000264,2025-05-07 19:36:52,Domestic Violence,28.64734113127782,77.4228558380984,Ghaziabad,201011,Investigation,27,Male,FIR,3
GZB_000265,2025-08-12 19:29:11,Sexual Assault,28.652744037933154,77.4710869371315,Ghaziabad,201007,Investigation,8,Female,FIR,5
GZB_000266,2024-05-19 09:37:02,Domestic Violence,28.69165752287688,77.44709559461856,Ghaziabad,201011,No Action,22,Male,News,3
GZB_000267,2025-09-25 18:14:03,Assault,28.70307583495561,77.50699588733018,Ghaziabad,201006,No Action,25,Male,FIR,3
GZB_000268,2024-08-30 09:04:59,Theft,28.666155697909524,77.45787485665264,Ghaziabad,201002,Pending,26,Male,PoliceDataset,2
GZB_000269,2023-08-18 06:07:10,Vehicle Theft,28.742797989255802,77.51706389091751,Ghaziabad,201005,Pending,59,Male,FIR,3
GZB_000270,2024-04-03 10:50:53,Robbery,28.66214218045846,77.44659217990139,Ghaziabad,201012,Investigation,38,Female,News,4
GZB_000271,2023-07-26 14:57:34,Fraud,28.647085797905778,77.40314977680997,Ghaziabad,201001,Investigation,46,Male,FIR,2
GZB_000272,2023-07-30 19:10:45,Burglary,28.67399452927313,77.45072555747704,Ghaziabad,201012,Investigation,56,Male,PoliceDataset,3
GZB_000273,2023-10-15 12:17:26,Domestic Violence,28.668775523143186,77.4120221740311,Ghaziabad,201006,No Action,14,Male,News,3
GZB_000274,2024-09-07 17:21:49,Domestic Violence,28.567340254286925,77.3636375249194,Ghaziabad,201006,No Action,40,Male,News,3
GZB_000275,2024-06-15 21:02:27,Assault,28.6584479316095,77.40509391549828,Ghaziabad,201012,Investigation,31,Male,FIR,3
GZB_000276,2025-10-28 04:25:29,Vehicle Theft,28.70869165863019,77.45686048391146,Ghaziabad,201002,Arrest,17,Male,PoliceDataset,3
GZB_000277,2023-06-04 17:23:08,Harassment,28.658518991428227,77.41692206407568,Ghaziabad,201012,Charge Sheeted,44,Male,FIR,2
GZB_000278,2025-08-02 16:41:29,Burglary,28.668479318140733,77.45142510627939,Ghaziabad,201005,Investigation,46,Male,FIR,3
GZB_000279,2025-07-16 07:36:19,Harassment,28.742907522359303,77.4435506924365,Ghaziabad,201001,Investigation,22,Male,FIR,2
GZB_000280,2023-02-08 10:35:12,Theft,28.710411370343593,77.44972357300608,Ghaziabad,201007,Investigation,33,Female,FIR,2
GZB_000281,2023-01-31 09:27:45,Vehicle Theft,28.670303007097935,77.46995820198389,Ghaziabad,201011,Investigation,12,Male,FIR,3
GZB_000282,2025-09-17 11:54:41,Burglary,28.708788173334174,77.44876007418564,Ghaziabad,201004,Arrest,16,Other,News,3
GZB_000283,2025-04-10 06:12:16,Cyber Crime,28.533481097839303,77.45932442689676,Ghaziabad,201006,Investigation,38,Female,News,2
GZB_000284,2023-02-17 11:54:38,Assault,28.55772044613008,77.39731965101568,Ghaziabad,201007,Pending,53,Male,News,3
GZB_000285,2023-09-27 16:03:59,Robbery,28.66384604765887,77.45621252954922,Ghaziabad,201006,Arrest,22,Male,FIR,4
GZB_000286,2024-02-10 15:37:07,Robbery,28.6990764254137,77.44784209481601,Ghaziabad,201006,Pending,39,Female,FIR,4
GZB_000287,2023-12-15 18:51:24,Theft,28.71897633651226,77.46560308117058,Ghaziabad,201002,Arrest,38,Male,FIR,2
GZB_000288,2023-12-03 07:32:00,Burglary,28.71229490651537,77.45697477896401,Ghaziabad,201005,Investigation,29,Male,FIR,3
GZB_000289,2024-11-29 15:36:48,Cyber Crime,28.665355803722132,77.50448061921966,Ghaziabad,201011,Arrest,34,Male,CommunityReport,2
GZB_000290,2024-08-28 08:54:16,Assault,28.65801223756657,77.41212768262263,Ghaziabad,201007,Arrest,40,Male,FIR,3
GZB_000291,2023-11-04 20:46:00,Cyber Crime,28.577410166950862,77.42384134120812,Ghaziabad,201006,Investigation,31,Male,PoliceDataset,2
GZB_000292,2023-04-17 18:50:10,Robbery,28.65751857110247,77.4136717151524,Ghaziabad,201005,Pending,12,Female,PoliceDataset,4
GZB_000293,2024-09-05 01:50:53,Theft,28.694059091201943,77.44805989125933,Ghaziabad,201003,Investigation,44,Male,FIR,2
GZB_000294,2023-10-20 19:03:21,Theft,28.679416962036054,77.45974755194915,Ghaziabad,201007,Arrest,42,Other,FIR,2
GZB_000295,2025-03-06 09:17:47,Vehicle Theft,28.570861275841143,77.43077669699515,Ghaziabad,201007,Pending,33,Male,PoliceDataset,3
GZB_000296,2025-03-12 08:23:53,Domestic Violence,28.69585097819618,77.46979931141188,Ghaziabad,201003,Pending,16,Female,CommunityReport,3
GZB_000297,2023-09-28 13:40:52,Theft,28.718349149783023,77.42778605520841,Ghaziabad,201012,No Action,17,Male,FIR,2
GZB_000298,2023-05-29 12:48:51,Theft,28.646920081121646,77.41470961510844,Ghaziabad,201012,Investigation,17,Male,News,2
GZB_000299,2025-02-27 15:57:04,Burglary,28.651525675284926,77.4131308063744,Ghaziabad,201007,Pending,52,Male,News,3
GZB_000300,2024-05-17 09:04:57,Robbery,28.70541870594055,77.46109836433152,Ghaziabad,201001,Investigation,37,Male,News,4
GZB_000301,2024-12-17 15:53:27,Harassment,28.656604152274657,77.41470393333202,Ghaziabad,201005,Investigation,25,Male,News,2
GZB_000302,2024-11-24 19:14:16,Theft,28.70466446488919,77.39007774102006,Ghaziabad,201004,Investigation,52,Male,FIR,2
GZB_000303,2024-05-10 13:05:34,Theft,28.659906679631675,77.41476999776827,Ghaziabad,201012,Investigation,8,Female,FIR,2
GZB_000304,2024-02-11 14:25:46,Assault,28.701768875348904,77.45472105227533,Ghaziabad,201006,Charge Sheeted,18,Male,CommunityReport,3
GZB_000305,2024-01-19 08:14:18,Cyber Crime,28.66319120789521,77.42007481960418,Ghaziabad,201010,Investigation,34,Male,FIR,2
GZB_000306,2023-12-29 21:34:31,Cyber Crime,28.658012147952036,77.40143179933517,Ghaziabad,201004,Investigation,33,Male,News,2
GZB_000307,2024-03-04 08:31:44,Sexual Assault,28.6988384172953,77.4453112965717,Ghaziabad,201010,No Action,29,Male,FIR,5
GZB_000308,2025-03-08 17:17:49,Domestic Violence,28.70026525886517,77.45665093296421,Ghaziabad,201003,Investigation,36,Female,News,3
GZB_000309,2024-05-08 06:28:22,Assault,28.70593368616751,77.44232402945175,Ghaziabad,201002,Investigation,28,Female,News,3
GZB_000310,2025-03-21 22:03:03,Theft,28.658217952677617,77.41362505546412,Ghaziabad,201011,Investigation,33,Male,FIR,2
GZB_000311,2025-08-30 22:02:08,Robbery,28.699722385181158,77.45416850390363,Ghaziabad,201012,Pending,35,Male,FIR,4
GZB_000312,2023-01-30 18:33:44,Robbery,28.65008878969248,77.41592463357514,Ghaziabad,201002,No Action,40,Male,CommunityReport,4
GZB_000313,2023-04-26 10:09:34,Theft,28.738615338313817,77.4178744475971,Ghaziabad,201004,Investigation,18,Male,PoliceDataset,2
GZB_000314,2025-02-22 15:17:34,Theft,28.69831770959286,77.45146459507467,Ghaziabad,201005,Arrest,29,Male,PoliceDataset,2
GZB_000315,2025-04-06 14:14:07,Fraud,28.665418688680813,77.45421957560285,Ghaziabad,201004,Investigation,35,Male,FIR,2
GZB_000316,2023-03-31 06:27:53,Burglary,28.548375481229606,77.40011392908603,Ghaziabad,201003,No Action,35,Male,FIR,3
GZB_000317,2023-07-14 13:46:45,Robbery,28.66518597226272,77.44805496830011,Ghaziabad,201001,Pending,50,Male,FIR,4
GZB_000318,2025-08-22 18:29:44,Burglary,28.584234379240357,77.54544621273403,Ghaziabad,201004,Investigation,34,Male,FIR,3
GZB_000319,2025-10-07 11:05:51,Domestic Violence,28.678080268800468,77.51662658497737,Ghaziabad,201010,Investigation,35,Male,News,3
GZB_000320,2024-08-11 23:41:30,Harassment,28.70463998285977,77.48529036279558,Ghaziabad,201012,Arrest,21,Female,FIR,2
GZB_000321,2023-07-06 11:01:01,Burglary,28.666966085682372,77.45642387912224,Ghaziabad,201010,Pending,41,Male,CommunityReport,3
GZB_000322,2023-11-02 09:16:32,Assault,28.660256970107625,77.41906324078832,Ghaziabad,201012,No Action,37,Male,News,3
GZB_000323,2025-03-28 16:44:02,Burglary,28.679203344669308,77.46293943173028,Ghaziabad,201007,No Action,9,Male,CommunityReport,3
GZB_000324,2024-03-19 20:32:12,Domestic Violence,28.6679660858977,77.4165685306044,Ghaziabad,201007,Investigation,14,Male,CommunityReport,3
GZB_000325,2023-12-02 10:25:24,Fraud,28.667299409364386,77.45366453235343,Ghaziabad,201003,Investigation,17,Male,FIR,2
GZB_000326,2024-07-22 21:28:14,Vehicle Theft,28.71556851452284,77.45207499593144,Ghaziabad,201001,Investigation,64,Male,News,3
GZB_000327,2023-11-10 11:55:05,Sexual Assault,28.68060935553068,77.45526891624337,Ghaziabad,201007,Pending,37,Male,PoliceDataset,5
GZB_000328,2024-04-24 17:15:58,Fraud,28.675548709950522,77.45282276127405,Ghaziabad,201003,Investigation,17,Female,PoliceDataset,2
GZB_000329,2023-11-13 10:31:14,Theft,28.71897633651226,77.46560308117058,Ghaziabad,201011,Investigation,48,Female,FIR,2
GZB_000330,2025-02-23 14:45:53,Theft,28.72676896550267,77.51648521995165,Ghaziabad,201010,Pending,22,Male,CommunityReport,2
GZB_000331,2025-04-16 11:24:07,Theft,28.669010926053463,77.45544845141647,Ghaziabad,201011,Arrest,45,Male,FIR,2
GZB_000332,2025-05-01 16:28:47,Theft,28.671228140886612,77.45509974985242,Ghaziabad,201002,No Action,17,Female,CommunityReport,2
GZB_000333,2025-09-13 16:12:12,Theft,28.669516282297224,77.40591144304089,Ghaziabad,201003,No Action,26,Female,FIR,2
GZB_000334,2023-10-26 09:08:19,Domestic Violence,28.744604066229083,77.45009121629168,Ghaziabad,201010,Investigation,27,Male,FIR,3
GZB_000335,2024-09-01 13:05:45,Robbery,28.697478172772502,77.45281379205265,Ghaziabad,201011,Pending,21,Female,News,4
GZB_000336,2024-12-20 04:24:53,Theft,28.668186296873586,77.53682207050687,Ghaziabad,201011,No Action,43,Male,FIR,2
GZB_000337,2024-03-04 06:27:42,Harassment,28.703011687581345,77.44903387397285,Ghaziabad,201006,Arrest,35,Other,FIR,2
GZB_000338,2024-11-15 06:55:24,Assault,28.651121672651698,77.40774587425422,Ghaziabad,201012,Arrest,53,Male,CommunityReport,3
GZB_000339,2025-10-05 07:09:56,Domestic Violence,28.694004047835264,77.44585582845468,Ghaziabad,201011,Investigation,16,Female,FIR,3
GZB_000340,2023-03-12 15:08:34,Theft,28.654847777361706,77.41363509495493,Ghaziabad,201011,No Action,8,Male,FIR,2
GZB_000341,2024-06-11 15:58:58,Assault,28.645052067715717,77.41356310453114,Ghaziabad,201003,Investigation,12,Male,CommunityReport,3
GZB_000342,2024-11-23 08:00:57,Harassment,28.7041715694244,77.46125003687078,Ghaziabad,201010,No Action,11,Male,FIR,2
GZB_000343,2023-02-02 07:11:53,Domestic Violence,28.659163091289667,77.40316208167356,Ghaziabad,201005,Investigation,26,Male,FIR,3
GZB_000344,2024-02-26 08:32:43,Theft,28.711794978409042,77.47172008805163,Ghaziabad,201004,Investigation,30,Female,News,2
GZB_000345,2023-05-14 13:54:56,Theft,28.703433886758358,77.45272752809862,Ghaziabad,201005,Investigation,29,Male,CommunityReport,2
GZB_000346,2023-07-16 18:31:58,Theft,28.70209090909837,77.45133094703714,Ghaziabad,201010,Investigation,20,Male,FIR,2
GZB_000347,2024-09-14 19:28:18,Vehicle Theft,28.703401656022837,77.44364566283329,Ghaziabad,201004,Investigation,30,Male,PoliceDataset,3
GZB_000348,2023-11-30 21:56:06,Theft,28.65442235533625,77.41305172067361,Ghaziabad,201010,Arrest,13,Male,PoliceDataset,2
GZB_000349,2025-08-09 12:49:11,Harassment,28.696486779854325,77.48930605073802,Ghaziabad,201002,Investigation,31,Female,FIR,2
GZB_000350,2024-10-19 16:56:27,Domestic Violence,28.701896381758875,77.43615461392393,Ghaziabad,201005,Investigation,26,Male,FIR,3
GZB_000351,2023-11-19 21:05:15,Fraud,28.66148590549052,77.45357612555053,Ghaziabad,201005,Investigation,14,Male,FIR,2
GZB_000352,2024-08-10 05:49:46,Burglary,28.748353216435635,77.40572739780386,Ghaziabad,201006,Pending,36,Female,FIR,3
GZB_000353,2024-07-16 17:21:22,Theft,28.65337202759503,77.41695435817769,Ghaziabad,201011,No Action,34,Male,FIR,2
GZB_000354,2023-05-07 11:15:37,Assault,28.655461706701246,77.44800601117886,Ghaziabad,201003,Investigation,49,Male,PoliceDataset,3
GZB_000355,2023-03-26 23:00:05,Burglary,28.65343760785915,77.45067159344909,Ghaziabad,201004,Investigation,47,Male,FIR,3
GZB_000356,2025-03-23 08:23:50,Vehicle Theft,28.668146214061228,77.40842881961436,Ghaziabad,201003,No Action,29,Male,CommunityReport,3
GZB_000357,2024-06-16 17:47:44,Assault,28.700911272691844,77.44259284344781,Ghaziabad,201004,Arrest,8,Male,FIR,3
GZB_000358,2024-07-03 05:10:13,Theft,28.669917341547592,77.44977062739649,Ghaziabad,201007,Investigation,31,Female,FIR,2
GZB_000359,2024-12-02 16:24:44,Assault,28.6467508895841,77.4169090368022,Ghaziabad,201006,Arrest,35,Male,FIR,3
GZB_000360,2024-04-25 09:43:39,Theft,28.711426786471158,77.4647486284181,Ghaziabad,201010,Investigation,45,Male,FIR,2
GZB_000361,2025-09-28 18:56:51,Robbery,28.664390609376937,77.40215723185767,Ghaziabad,201001,Investigation,25,Male,FIR,4
GZB_000362,2023-09-04 16:14:17,Vehicle Theft,28.534167988742357,77.49982441117487,Ghaziabad,201004,Investigation,39,Male,News,3
GZB_000363,2025-02-06 19:52:10,Theft,28.65700111998781,77.41890364530356,Ghaziabad,201007,No Action,39,Female,FIR,2
GZB_000364,2025-03-01 16:38:20,Fraud,28.699354603709995,77.4561571345349,Ghaziabad,201001,No Action,38,Female,FIR,2
